k,k_over_n,alpha_weighted,alpha_unweighted
1782,0.10409486535428471,0.0,0.0
1783,0.10415327998130731,0.0,0.0
1784,0.10421169460832992,0.0,0.0
1785,0.10427010923535253,0.0,0.0
1786,0.10432852386237514,0.0,0.0
1787,0.10438693848939774,0.0,0.0
1788,0.10444535311642035,0.0,0.0
1789,0.10450376774344296,0.0,0.0
1790,0.10456218237046556,0.0,0.0
1791,0.10462059699748817,0.0,0.0
1792,0.10467901162451078,0.0,0.0
1793,0.10473742625153339,0.0,0.0
1794,0.10479584087855599,0.0,0.0
1795,0.1048542555055786,0.0,0.0
1796,0.10491267013260121,0.0,0.0
1797,0.10497108475962381,0.0,0.0
1798,0.10502949938664642,0.0,0.0
1799,0.10508791401366903,0.0,0.0
1800,0.10514632864069164,0.0,0.0
1801,0.10520474326771423,0.0,0.0
1802,0.10526315789473684,0.0,0.0
1803,0.10532157252175944,0.0,0.0
1804,0.10537998714878205,0.0,0.0
1805,0.10543840177580466,0.0,0.0
1806,0.10549681640282726,0.0,0.0
1807,0.10555523102984987,0.0,0.0
1808,0.10561364565687248,0.0,0.0
1809,0.10567206028389509,0.0,0.0
1810,0.1057304749109177,0.0,0.0
1811,0.1057888895379403,0.0,0.0
1812,0.10584730416496291,0.0,0.0
1813,0.10590571879198551,0.0,0.0
1814,0.10596413341900812,0.0,0.0
1815,0.10602254804603073,0.0,0.0
1816,0.10608096267305334,0.0,0.0
1817,0.10613937730007594,0.0,0.0
1818,0.10619779192709855,0.0,0.0
1819,0.10625620655412116,0.0,0.0
1820,0.10631462118114376,0.0,0.0
1821,0.10637303580816636,0.0,0.0
1822,0.10643145043518897,0.0,0.0
1823,0.10648986506221157,0.0,0.0
1824,0.10654827968923418,0.0,0.0
1825,0.10660669431625679,0.0,0.0
1826,0.1066651089432794,0.0,0.0
1827,0.106723523570302,0.0,0.0
1828,0.10678193819732461,0.0,0.0
1829,0.10684035282434722,0.0,0.0
1830,0.10689876745136982,0.0,0.0
1831,0.10695718207839243,0.0,0.0
1832,0.10701559670541504,0.0,0.0
1833,0.10707401133243764,0.0,0.0
1834,0.10713242595946025,0.0,0.0
1835,0.10719084058648286,0.0,0.0
1836,0.10724925521350546,0.0,0.0
1837,0.10730766984052807,0.0,0.0
1838,0.10736608446755068,0.0,0.0
1839,0.10742449909457329,0.0,0.0
1840,0.1074829137215959,0.0,0.0
1841,0.1075413283486185,0.0,0.0
1842,0.1075997429756411,0.0,0.0
1843,0.1076581576026637,0.0,0.0
1844,0.10771657222968631,0.0,0.0
1845,0.10777498685670892,0.0,0.0
1846,0.10783340148373152,0.0,0.0
1847,0.10789181611075413,0.0,0.0
1848,0.10795023073777674,0.0,0.0
1849,0.10800864536479934,0.0,0.0
1850,0.10806705999182195,0.0,0.0
1851,0.10812547461884456,0.0,0.0
1852,0.10818388924586717,0.0,0.0
1853,0.10824230387288977,0.0,0.0
1854,0.10830071849991238,0.0,0.0
1855,0.10835913312693499,0.0,0.0
1856,0.1084175477539576,0.0,0.0
1857,0.1084759623809802,0.0,0.0
1858,0.10853437700800281,0.0,0.0
1859,0.10859279163502542,0.0,0.0
1860,0.10865120626204802,0.0,0.0
1861,0.10870962088907063,0.0,0.0
1862,0.10876803551609324,0.0,0.0
1863,0.10882645014311583,0.0,0.0
1864,0.10888486477013844,0.0,0.0
1865,0.10894327939716104,0.0,0.0
1866,0.10900169402418365,0.0,0.0
1867,0.10906010865120626,0.0,0.0
1868,0.10911852327822887,0.0,0.0
1869,0.10917693790525147,0.0,0.0
1870,0.10923535253227408,0.0,0.0
1871,0.10929376715929669,0.0,0.0
1872,0.1093521817863193,0.0,0.0
1873,0.1094105964133419,0.0,0.0
1874,0.10946901104036451,0.0,0.0
1875,0.10952742566738712,0.0,0.0
1876,0.10958584029440972,0.0,0.0
1877,0.10964425492143233,0.0,0.0
1878,0.10970266954845494,0.0,0.0
1879,0.10976108417547754,0.0,0.0
1880,0.10981949880250015,0.0,0.0
1881,0.10987791342952276,0.0,0.0
1882,0.10993632805654537,0.0,0.0
1883,0.10999474268356796,0.0,0.0
1884,0.11005315731059057,0.0,0.0
1885,0.11011157193761317,0.0,0.0
1886,0.11016998656463578,0.0,0.0
1887,0.11022840119165839,0.0,0.0
1888,0.110286815818681,0.0,0.0
1889,0.1103452304457036,0.0,0.0
1890,0.11040364507272621,0.0,0.0
1891,0.11046205969974882,0.0,0.0
1892,0.11052047432677142,0.0,0.0
1893,0.11057888895379403,0.0,0.0
1894,0.11063730358081664,0.0,0.0
1895,0.11069571820783924,0.0,0.0
1896,0.11075413283486185,0.0,0.0
1897,0.11081254746188446,0.0,0.0
1898,0.11087096208890707,0.0,0.0
1899,0.11092937671592967,0.0,0.0
1900,0.11098779134295228,0.0,0.0
1901,0.11104620596997489,0.0,0.0
1902,0.1111046205969975,0.0,0.0
1903,0.1111630352240201,0.0,0.0
1904,0.1112214498510427,0.0,0.0
1905,0.1112798644780653,0.0,0.0
1906,0.11133827910508791,0.0,0.0
1907,0.11139669373211052,0.0,0.0
1908,0.11145510835913312,0.0,0.0
1909,0.11151352298615573,0.0,0.0
1910,0.11157193761317834,0.0,0.0
1911,0.11163035224020094,0.0,0.0
1912,0.11168876686722355,0.0,0.0
1913,0.11174718149424616,0.0,0.0
1914,0.11180559612126877,0.0,0.0
1915,0.11186401074829137,0.0,0.0
1916,0.11192242537531398,0.0,0.0
1917,0.11198084000233659,0.0,0.0
1918,0.1120392546293592,0.0,0.0
1919,0.1120976692563818,0.0,0.0
1920,0.11215608388340441,0.0,0.0
1921,0.11221449851042702,0.0,0.0
1922,0.11227291313744962,0.0,0.0
1923,0.11233132776447223,0.0,0.0
1924,0.11238974239149482,0.0,0.0
1925,0.11244815701851743,0.0,0.0
1926,0.11250657164554004,0.0,0.0
1927,0.11256498627256264,0.0,0.0
1928,0.11262340089958525,0.0,0.0
1929,0.11268181552660786,0.0,0.0
1930,0.11274023015363047,0.0,0.0
1931,0.11279864478065307,0.0,0.0
1932,0.11285705940767568,0.0,0.0
1933,0.11291547403469829,0.0,0.0
1934,0.1129738886617209,0.0,0.0
1935,0.1130323032887435,0.0,0.0
1936,0.11309071791576611,0.0,0.0
1937,0.11314913254278872,0.0,0.0
1938,0.11320754716981132,0.0,0.0
1939,0.11326596179683393,0.0,0.0
1940,0.11332437642385654,0.0,0.0
1941,0.11338279105087914,0.0,0.0
1942,0.11344120567790175,0.0,0.0
1943,0.11349962030492436,0.0,0.0
1944,0.11355803493194697,0.0,0.0
1945,0.11361644955896956,0.0,0.0
1946,0.11367486418599217,0.0,0.0
1947,0.11373327881301477,0.0,0.0
1948,0.11379169344003738,0.0,0.0
1949,0.11385010806705999,0.0,0.0
1950,0.1139085226940826,0.0,0.0
1951,0.1139669373211052,0.0,0.0
1952,0.11402535194812781,0.0,0.0
1953,0.11408376657515042,0.0,0.0
1954,0.11414218120217302,0.0,0.0
1955,0.11420059582919563,0.0,0.0
1956,0.11425901045621824,0.0,0.0
1957,0.11431742508324085,0.0,0.0
1958,0.11437583971026345,0.0,0.0
1959,0.11443425433728606,0.0,0.0
1960,0.11449266896430867,0.0,0.0
1961,0.11455108359133127,0.0,0.0
1962,0.11460949821835388,0.0,0.0
1963,0.11466791284537649,0.0,0.0
1964,0.1147263274723991,0.0,0.0
1965,0.11478474209942169,0.0,0.0
1966,0.1148431567264443,0.0,0.0
1967,0.1149015713534669,0.0,0.0
1968,0.11495998598048951,0.0,0.0
1969,0.11501840060751212,0.0,0.0
1970,0.11507681523453472,0.0,0.0
1971,0.11513522986155733,0.0,0.0
1972,0.11519364448857994,0.0,0.0
1973,0.11525205911560255,0.0,0.0
1974,0.11531047374262515,0.0,0.0
1975,0.11536888836964776,0.0,0.0
1976,0.11542730299667037,0.0,0.0
1977,0.11548571762369297,0.0,0.0
1978,0.11554413225071558,0.0,0.0
1979,0.11560254687773819,0.0,0.0
1980,0.1156609615047608,0.0,0.0
1981,0.1157193761317834,0.0,0.0
1982,0.11577779075880601,0.0,0.0
1983,0.11583620538582862,0.0,0.0
1984,0.11589462001285122,0.0,0.0
1985,0.11595303463987383,0.0,0.0
1986,0.11601144926689642,0.0,0.0
1987,0.11606986389391903,0.0,0.0
1988,0.11612827852094164,0.0,0.0
1989,0.11618669314796425,0.0,0.0
1990,0.11624510777498685,0.0,0.0
1991,0.11630352240200946,0.0,0.0
1992,0.11636193702903207,0.0,0.0
1993,0.11642035165605467,0.0,0.0
1994,0.11647876628307728,0.0,0.0
1995,0.11653718091009989,0.0,0.0
1996,0.1165955955371225,0.0,0.0
1997,0.1166540101641451,0.0,0.0
1998,0.11671242479116771,0.0,0.0
1999,0.11677083941819032,0.0,0.0
2000,0.11682925404521292,0.0,0.0
2001,0.11688766867223553,0.0,0.0
2002,0.11694608329925814,0.0,0.0
2003,0.11700449792628075,0.0,0.0
2004,0.11706291255330335,0.0,0.0
2005,0.11712132718032596,0.0,0.0
2006,0.11717974180734857,0.0,0.0
2007,0.11723815643437116,0.0,0.0
2008,0.11729657106139377,0.0,0.0
2009,0.11735498568841637,0.0,0.0
2010,0.11741340031543898,0.0,0.0
2011,0.11747181494246159,0.0,0.0
2012,0.1175302295694842,0.0,0.0
2013,0.1175886441965068,0.0,0.0
2014,0.11764705882352941,0.0,0.0
2015,0.11770547345055202,0.0,0.0
2016,0.11776388807757462,0.0,0.0
2017,0.11782230270459723,0.0,0.0
2018,0.11788071733161984,0.0,0.0
2019,0.11793913195864245,0.0,0.0
2020,0.11799754658566505,0.0,0.0
2021,0.11805596121268766,0.0,0.0
2022,0.11811437583971027,0.0,0.0
2023,0.11817279046673287,0.0,0.0
2024,0.11823120509375548,0.0,0.0
2025,0.11828961972077809,0.0,0.0
2026,0.1183480343478007,0.0,0.0
2027,0.11840644897482329,0.0,0.0
2028,0.1184648636018459,0.0,0.0
2029,0.1185232782288685,0.0,0.0
2030,0.11858169285589111,0.0,0.0
2031,0.11864010748291372,0.0,0.0
2032,0.11869852210993632,0.0,0.0
2033,0.11875693673695893,0.0,0.0
2034,0.11881535136398154,0.0,0.0
2035,0.11887376599100415,0.0,0.0
2036,0.11893218061802675,0.0,0.0
2037,0.11899059524504936,0.0,0.0
2038,0.11904900987207197,0.0,0.0
2039,0.11910742449909457,0.0,0.0
2040,0.11916583912611718,0.0,0.0
2041,0.11922425375313979,0.0,0.0
2042,0.1192826683801624,0.0,0.0
2043,0.119341083007185,0.0,0.0
2044,0.11939949763420761,0.0,0.0
2045,0.11945791226123022,0.0,0.0
2046,0.11951632688825282,0.0,0.0
2047,0.11957474151527543,0.0,0.0
2048,0.11963315614229802,0.0,0.0
2049,0.11969157076932063,0.0,0.0
2050,0.11974998539634324,0.0,0.0
2051,0.11980840002336585,0.0,0.0
2052,0.11986681465038845,0.0,0.0
2053,0.11992522927741106,0.0,0.0
2054,0.11998364390443367,0.0,0.0
2055,0.12004205853145627,0.0,0.0
2056,0.12010047315847888,0.0,0.0
2057,0.12015888778550149,0.0,0.0
2058,0.1202173024125241,0.0,0.0
2059,0.1202757170395467,0.0,0.0
2060,0.12033413166656931,0.0,0.0
2061,0.12039254629359192,0.0,0.0
2062,0.12045096092061452,0.0,0.0
2063,0.12050937554763713,0.0,0.0
2064,0.12056779017465974,0.0,0.0
2065,0.12062620480168235,0.0,0.0
2066,0.12068461942870495,0.0,0.0
2067,0.12074303405572756,0.0,0.0
2068,0.12080144868275015,0.0,0.0
2069,0.12085986330977276,0.0,0.0
2070,0.12091827793679537,0.0,0.0
2071,0.12097669256381798,0.0,0.0
2072,0.12103510719084058,0.0,0.0
2073,0.12109352181786319,0.0,0.0
2074,0.1211519364448858,0.0,0.0
2075,0.1212103510719084,0.0,0.0
2076,0.12126876569893101,0.0,0.0
2077,0.12132718032595362,0.0,0.0
2078,0.12138559495297623,0.0,0.0
2079,0.12144400957999883,0.0,0.0
2080,0.12150242420702144,0.0,0.0
2081,0.12156083883404405,0.0,0.0
2082,0.12161925346106665,0.0,0.0
2083,0.12167766808808926,0.0,0.0
2084,0.12173608271511187,0.0,0.0
2085,0.12179449734213448,0.0,0.0
2086,0.12185291196915708,0.0,0.0
2087,0.12191132659617969,0.0,0.0
2088,0.1219697412232023,0.0,0.0
2089,0.12202815585022489,0.0,0.0
2090,0.1220865704772475,0.0,0.0
2091,0.1221449851042701,0.0,0.0
2092,0.12220339973129271,0.0,0.0
2093,0.12226181435831532,0.0,0.0
2094,0.12232022898533793,0.0,0.0
2095,0.12237864361236053,0.0,0.0
2096,0.12243705823938314,0.0,0.0
2097,0.12249547286640575,0.0,0.0
2098,0.12255388749342835,0.0,0.0
2099,0.12261230212045096,0.0,0.0
2100,0.12267071674747357,0.0,0.0
2101,0.12272913137449618,0.0,0.0
2102,0.12278754600151878,0.0,0.0
2103,0.12284596062854139,0.0,0.0
2104,0.122904375255564,0.0,0.0
2105,0.1229627898825866,0.0,0.0
2106,0.12302120450960921,0.0,0.0
2107,0.12307961913663182,0.0,0.0
2108,0.12313803376365443,0.0,0.0
2109,0.12319644839067703,0.0,0.0
2110,0.12325486301769963,0.0,0.0
2111,0.12331327764472223,0.0,0.0
2112,0.12337169227174484,0.0,0.0
2113,0.12343010689876745,0.0,0.0
2114,0.12348852152579005,0.0,0.0
2115,0.12354693615281266,0.0,0.0
2116,0.12360535077983527,0.0,0.0
2117,0.12366376540685788,0.0,0.0
2118,0.12372218003388048,0.0,0.0
2119,0.12378059466090309,0.0,0.0
2120,0.1238390092879257,0.0,0.0
2121,0.1238974239149483,0.0,0.0
2122,0.12395583854197091,0.0,0.0
2123,0.12401425316899352,0.0,0.0
2124,0.12407266779601613,0.0,0.0
2125,0.12413108242303873,0.0,0.0
2126,0.12418949705006134,0.0,0.0
2127,0.12424791167708395,0.0,0.0
2128,0.12430632630410655,0.0,0.0
2129,0.12436474093112916,0.0,0.0
2130,0.12442315555815175,0.0,0.0
2131,0.12448157018517436,0.0,0.0
2132,0.12453998481219697,0.0,0.0
2133,0.12459839943921958,0.0,0.0
2134,0.12465681406624218,0.0,0.0
2135,0.12471522869326479,0.0,0.0
2136,0.1247736433202874,0.0,0.0
2137,0.12483205794731,0.0,0.0
2138,0.12489047257433261,0.0,0.0
2139,0.12494888720135522,0.0,0.0
2140,0.12500730182837783,0.0,0.0
2141,0.12506571645540043,0.0,0.0
2142,0.12512413108242304,0.0,0.0
2143,0.12518254570944565,0.0,0.0
2144,0.12524096033646825,0.0,0.0
2145,0.12529937496349086,0.0,0.0
2146,0.12535778959051347,0.0,0.0
2147,0.12541620421753608,0.0,0.0
2148,0.12547461884455868,0.0,0.0
2149,0.1255330334715813,0.0,0.0
2150,0.1255914480986039,0.0,0.0
2151,0.1256498627256265,0.0,0.0
2152,0.1257082773526491,0.0,0.0
2153,0.12576669197967172,0.0,0.0
2154,0.12582510660669433,0.0,0.0
2155,0.12588352123371693,0.0,0.0
2156,0.12594193586073954,0.0,0.0
2157,0.12600035048776215,0.0,0.0
2158,0.12605876511478475,0.0,0.0
2159,0.12611717974180736,0.0,0.0
2160,0.12617559436882997,0.0,0.0
2161,0.12623400899585255,0.0,0.0
2162,0.12629242362287516,0.0,0.0
2163,0.12635083824989776,0.0,0.0
2164,0.12640925287692037,0.0,0.0
2165,0.12646766750394298,0.0,0.0
2166,0.12652608213096558,0.0,0.0
2167,0.1265844967579882,0.0,0.0
2168,0.1266429113850108,0.0,0.0
2169,0.1267013260120334,0.0,0.0
2170,0.126759740639056,0.0,0.0
2171,0.12681815526607862,0.0,0.0
2172,0.12687656989310123,0.0,0.0
2173,0.12693498452012383,0.0,0.0
2174,0.12699339914714644,0.0,0.0
2175,0.12705181377416905,0.0,0.0
2176,0.12711022840119166,0.0,0.0
2177,0.12716864302821426,0.0,0.0
2178,0.12722705765523687,0.0,0.0
2179,0.12728547228225948,0.0,0.0
2180,0.12734388690928208,0.0,0.0
2181,0.1274023015363047,0.0,0.0
2182,0.1274607161633273,0.0,0.0
2183,0.1275191307903499,0.0,0.0
2184,0.1275775454173725,0.0,0.0
2185,0.12763596004439512,0.0,0.0
2186,0.12769437467141773,0.0,0.0
2187,0.12775278929844033,0.0,0.0
2188,0.12781120392546294,0.0,0.0
2189,0.12786961855248555,0.0,0.0
2190,0.12792803317950815,0.0,0.0
2191,0.12798644780653076,0.0,0.0
2192,0.12804486243355337,0.0,0.0
2193,0.12810327706057598,0.0,0.0
2194,0.12816169168759858,0.0,0.0
2195,0.1282201063146212,0.0,0.0
2196,0.1282785209416438,0.0,0.0
2197,0.1283369355686664,0.0,0.0
2198,0.128395350195689,0.0,0.0
2199,0.12845376482271162,0.0,0.0
2200,0.12851217944973423,0.0,0.0
2201,0.12857059407675683,0.0,0.0
2202,0.1286290087037794,0.0,0.0
2203,0.12868742333080202,0.0,0.0
2204,0.12874583795782463,0.0,0.0
2205,0.12880425258484723,0.0,0.0
2206,0.12886266721186984,0.0,0.0
2207,0.12892108183889245,0.0,0.0
2208,0.12897949646591506,0.0,0.0
2209,0.12903791109293766,0.0,0.0
2210,0.12909632571996027,0.0,0.0
2211,0.12915474034698288,0.0,0.0
2212,0.12921315497400548,0.0,0.0
2213,0.1292715696010281,0.0,0.0
2214,0.1293299842280507,0.0,0.0
2215,0.1293883988550733,0.0,0.0
2216,0.1294468134820959,0.0,0.0
2217,0.12950522810911852,0.0,0.0
2218,0.12956364273614113,0.0,0.0
2219,0.12962205736316373,0.0,0.0
2220,0.12968047199018634,0.0,0.0
2221,0.12973888661720895,0.0,0.0
2222,0.12979730124423156,0.0,0.0
2223,0.12985571587125416,0.0,0.0
2224,0.12991413049827677,0.0,0.0
2225,0.12997254512529938,0.0,0.0
2226,0.13003095975232198,0.0,0.0
2227,0.1300893743793446,0.0,0.0
2228,0.1301477890063672,0.0,0.0
2229,0.1302062036333898,0.0,0.0
2230,0.1302646182604124,0.0,0.0
2231,0.13032303288743502,0.0,0.0
2232,0.13038144751445763,0.0,0.0
2233,0.13043986214148023,0.0,0.0
2234,0.13049827676850284,0.0,0.0
2235,0.13055669139552545,0.0,0.0
2236,0.13061510602254806,0.0,0.0
2237,0.13067352064957066,0.0,0.0
2238,0.13073193527659327,0.0,0.0
2239,0.13079034990361588,0.0,0.0
2240,0.13084876453063848,0.0,0.0
2241,0.1309071791576611,0.0,0.0
2242,0.1309655937846837,0.0,0.0
2243,0.13102400841170628,0.0,0.0
2244,0.13108242303872888,0.0,0.0
2245,0.1311408376657515,0.0,0.0
2246,0.1311992522927741,0.0,0.0
2247,0.1312576669197967,0.0,0.0
2248,0.1313160815468193,0.0,0.0
2249,0.13137449617384192,0.0,0.0
2250,0.13143291080086453,0.0,0.0
2251,0.13149132542788713,0.0,0.0
2252,0.13154974005490974,0.0,0.0
2253,0.13160815468193235,0.0,0.0
2254,0.13166656930895496,0.0,0.0
2255,0.13172498393597756,0.0,0.0
2256,0.13178339856300017,0.0,0.0
2257,0.13184181319002278,0.0,0.0
2258,0.13190022781704538,0.0,0.0
2259,0.131958642444068,0.0,0.0
2260,0.1320170570710906,0.0,0.0
2261,0.1320754716981132,0.0,0.0
2262,0.1321338863251358,0.0,0.0
2263,0.13219230095215842,0.0,0.0
2264,0.13225071557918103,0.0,0.0
2265,0.13230913020620363,0.0,0.0
2266,0.13236754483322624,0.0,0.0
2267,0.13242595946024885,0.0,0.0
2268,0.13248437408727146,0.0,0.0
2269,0.13254278871429406,0.0,0.0
2270,0.13260120334131667,0.0,0.0
2271,0.13265961796833928,0.0,0.0
2272,0.13271803259536188,0.0,0.0
2273,0.1327764472223845,0.0,0.0
2274,0.1328348618494071,0.0,0.0
2275,0.1328932764764297,0.0,0.0
2276,0.1329516911034523,0.0,0.0
2277,0.13301010573047492,0.0,0.0
2278,0.13306852035749753,0.0,0.0
2279,0.13312693498452013,0.0,0.0
2280,0.13318534961154274,0.0,0.0
2281,0.13324376423856535,0.0,0.0
2282,0.13330217886558796,0.0,0.0
2283,0.13336059349261056,0.0,0.0
2284,0.13341900811963314,0.0,0.0
2285,0.13347742274665575,0.0,0.0
2286,0.13353583737367836,0.0,0.0
2287,0.13359425200070096,0.0,0.0
2288,0.13365266662772357,0.0,0.0
2289,0.13371108125474618,0.0,0.0
2290,0.13376949588176879,0.0,0.0
2291,0.1338279105087914,0.0,0.0
2292,0.133886325135814,0.0,0.0
2293,0.1339447397628366,0.0,0.0
2294,0.1340031543898592,0.0,0.0
2295,0.13406156901688182,0.0,0.0
2296,0.13411998364390443,0.0,0.0
2297,0.13417839827092704,0.0,0.0
2298,0.13423681289794964,0.0,0.0
2299,0.13429522752497225,0.0,0.0
2300,0.13435364215199486,0.0,0.0
2301,0.13441205677901746,0.0,0.0
2302,0.13447047140604007,0.0,0.0
2303,0.13452888603306268,0.0,0.0
2304,0.13458730066008529,0.0,0.0
2305,0.1346457152871079,0.0,0.0
2306,0.1347041299141305,0.0,0.0
2307,0.1347625445411531,0.0,0.0
2308,0.1348209591681757,0.0,0.0
2309,0.13487937379519832,0.0,0.0
2310,0.13493778842222093,0.0,0.0
2311,0.13499620304924353,0.0,0.0
2312,0.13505461767626614,0.0,0.0
2313,0.13511303230328875,0.0,0.0
2314,0.13517144693031136,0.0,0.0
2315,0.13522986155733396,0.0,0.0
2316,0.13528827618435657,0.0,0.0
2317,0.13534669081137918,0.0,0.0
2318,0.13540510543840178,0.0,0.0
2319,0.1354635200654244,0.0,0.0
2320,0.135521934692447,0.0,0.0
2321,0.1355803493194696,0.0,0.0
2322,0.1356387639464922,0.0,0.0
2323,0.13569717857351482,0.0,0.0
2324,0.13575559320053743,0.0,0.0
2325,0.13581400782756003,0.0,0.0
2326,0.13587242245458261,0.0,0.0
2327,0.13593083708160522,0.0,0.0
2328,0.13598925170862783,0.0,0.0
2329,0.13604766633565044,0.0,0.0
2330,0.13610608096267304,0.0,0.0
2331,0.13616449558969565,0.0,0.0
2332,0.13622291021671826,0.0,0.0
2333,0.13628132484374086,0.0,0.0
2334,0.13633973947076347,0.0,0.0
2335,0.13639815409778608,0.0,0.0
2336,0.13645656872480869,0.0,0.0
2337,0.1365149833518313,0.0,0.0
2338,0.1365733979788539,0.0,0.0
2339,0.1366318126058765,0.0,0.0
2340,0.13669022723289911,0.0,0.0
2341,0.13674864185992172,0.0,0.0
2342,0.13680705648694433,0.0,0.0
2343,0.13686547111396694,0.0,0.0
2344,0.13692388574098954,0.0,0.0
2345,0.13698230036801215,0.0,0.0
2346,0.13704071499503476,0.0,0.0
2347,0.13709912962205736,0.0,0.0
2348,0.13715754424907997,0.0,0.0
2349,0.13721595887610258,0.0,0.0
2350,0.13727437350312519,0.0,0.0
2351,0.1373327881301478,0.0,0.0
2352,0.1373912027571704,0.0,0.0
2353,0.137449617384193,0.0,0.0
2354,0.13750803201121561,0.0,0.0
2355,0.13756644663823822,0.0,0.0
2356,0.13762486126526083,0.0,0.0
2357,0.13768327589228344,0.0,0.0
2358,0.13774169051930604,0.0,0.0
2359,0.13780010514632865,0.0,0.0
2360,0.13785851977335126,0.0,0.0
2361,0.13791693440037386,0.0,0.0
2362,0.13797534902739647,0.0,0.0
2363,0.13803376365441908,0.0,0.0
2364,0.13809217828144169,0.0,0.0
2365,0.1381505929084643,0.0,0.0
2366,0.1382090075354869,0.0,0.0
2367,0.13826742216250948,0.0,0.0
2368,0.1383258367895321,0.0,0.0
2369,0.1383842514165547,0.0,0.0
2370,0.1384426660435773,0.0,0.0
2371,0.1385010806705999,0.0,0.0
2372,0.13855949529762251,0.0,0.0
2373,0.13861790992464512,0.0,0.0
2374,0.13867632455166773,0.0,0.0
2375,0.13873473917869034,0.0,0.0
2376,0.13879315380571294,0.0,0.0
2377,0.13885156843273555,0.0,0.0
2378,0.13890998305975816,0.0,0.0
2379,0.13896839768678076,0.0,0.0
2380,0.13902681231380337,0.0,0.0
2381,0.13908522694082598,0.0,0.0
2382,0.13914364156784859,0.0,0.0
2383,0.1392020561948712,0.0,0.0
2384,0.1392604708218938,0.0,0.0
2385,0.1393188854489164,0.0,0.0
2386,0.13937730007593901,0.0,0.0
2387,0.13943571470296162,0.0,0.0
2388,0.13949412932998423,0.0,0.0
2389,0.13955254395700684,0.0,0.0
2390,0.13961095858402944,0.0,0.0
2391,0.13966937321105205,0.0,0.0
2392,0.13972778783807466,0.0,0.0
2393,0.13978620246509726,0.0,0.0
2394,0.13984461709211987,0.0,0.0
2395,0.13990303171914248,0.0,0.0
2396,0.13996144634616509,0.0,0.0
2397,0.1400198609731877,0.0,0.0
2398,0.1400782756002103,0.0,0.0
2399,0.1401366902272329,0.0,0.0
2400,0.14019510485425551,0.0,0.0
2401,0.14025351948127812,0.0,0.0
2402,0.14031193410830073,0.0,0.0
2403,0.14037034873532334,0.0,0.0
2404,0.14042876336234594,0.0,0.0
2405,0.14048717798936855,0.0,0.0
2406,0.14054559261639116,0.0,0.0
2407,0.14060400724341376,0.0,0.0
2408,0.14066242187043634,0.0,0.0
2409,0.14072083649745895,0.0,0.0
2410,0.14077925112448156,0.0,0.0
2411,0.14083766575150417,0.0,0.0
2412,0.14089608037852677,0.0,0.0
2413,0.14095449500554938,0.0,0.0
2414,0.141012909632572,0.0,0.0
2415,0.1410713242595946,0.0,0.0
2416,0.1411297388866172,0.0,0.0
2417,0.1411881535136398,0.0,0.0
2418,0.14124656814066242,0.0,0.0
2419,0.14130498276768502,0.0,0.0
2420,0.14136339739470763,0.0,0.0
2421,0.14142181202173024,0.0,0.0
2422,0.14148022664875284,0.0,0.0
2423,0.14153864127577545,0.0,0.0
2424,0.14159705590279806,0.0,0.0
2425,0.14165547052982067,0.0,0.0
2426,0.14171388515684327,0.0,0.0
2427,0.14177229978386588,0.0,0.0
2428,0.1418307144108885,0.0,0.0
2429,0.1418891290379111,0.0,0.0
2430,0.1419475436649337,0.0,0.0
2431,0.1420059582919563,0.0,0.0
2432,0.14206437291897892,0.0,0.0
2433,0.14212278754600152,0.0,0.0
2434,0.14218120217302413,0.0,0.0
2435,0.14223961680004674,0.0,0.0
2436,0.14229803142706934,0.0,0.0
2437,0.14235644605409195,0.0,0.0
2438,0.14241486068111456,0.0,0.0
2439,0.14247327530813717,0.0,0.0
2440,0.14253168993515977,0.0,0.0
2441,0.14259010456218238,0.0,0.0
2442,0.142648519189205,0.0,0.0
2443,0.1427069338162276,0.0,0.0
2444,0.1427653484432502,0.0,0.0
2445,0.1428237630702728,0.0,0.0
2446,0.14288217769729541,0.0,0.0
2447,0.14294059232431802,0.0,0.0
2448,0.14299900695134063,0.0,0.0
2449,0.1430574215783632,0.0,0.0
2450,0.14311583620538582,0.0,0.0
2451,0.14317425083240842,0.0,0.0
2452,0.14323266545943103,0.0,0.0
2453,0.14329108008645364,0.0,0.0
2454,0.14334949471347624,0.0,0.0
2455,0.14340790934049885,0.0,0.0
2456,0.14346632396752146,0.0,0.0
2457,0.14352473859454407,0.0,0.0
2458,0.14358315322156667,0.0,0.0
2459,0.14364156784858928,0.0,0.0
2460,0.1436999824756119,0.0,0.0
2461,0.1437583971026345,0.0,0.0
2462,0.1438168117296571,0.0,0.0
2463,0.1438752263566797,0.0,0.0
2464,0.14393364098370232,0.0,0.0
2465,0.14399205561072492,0.0,0.0
2466,0.14405047023774753,0.0,0.0
2467,0.14410888486477014,0.0,0.0
2468,0.14416729949179274,0.0,0.0
2469,0.14422571411881535,0.0,0.0
2470,0.14428412874583796,0.0,0.0
2471,0.14434254337286057,0.0,0.0
2472,0.14440095799988317,0.0,0.0
2473,0.14445937262690578,0.0,0.0
2474,0.1445177872539284,0.0,0.0
2475,0.144576201880951,0.0,0.0
2476,0.1446346165079736,0.0,0.0
2477,0.1446930311349962,0.0,0.0
2478,0.14475144576201882,0.0,0.0
2479,0.14480986038904142,0.0,0.0
2480,0.14486827501606403,0.0,0.0
