step,removed_count,removed_frac,lcc_ratio,pair_ratio,num_components,eff_ratio,cap_in_lcc_ratio,cap_remaining_ratio
37,12691,0.7413400315438986,0.00560780419417022,8.082771676933383e-05,2809,0.0030728041182111845,0.0018352696192774356,0.09671694848544674
38,13034,0.7613762486126526,0.0024534143349494715,3.460925033667921e-05,2689,0.002648708774950144,0.0011829598453821498,0.0868599976611158
39,13377,0.7814124656814067,0.0017524388106781939,2.4194398036586038e-05,2576,0.0020339997066025003,0.0009440415667506234,0.0792441631635798
40,13720,0.8014486827501607,0.0017524388106781939,1.9348693493292362e-05,2452,0.0019560814248383023,0.0009440415667506234,0.07153370445305947
41,14063,0.8214848998189147,0.0011682925404521293,1.281040482783413e-05,2256,0.0017786714072900343,0.0007321587775431908,0.0635157956418791
42,14406,0.8415211168876686,0.0011682925404521293,1.2366783989363583e-05,1961,0.002403067420573632,0.0007321587775431908,0.05422753319392242
43,14749,0.8615573339564226,0.0011682925404521293,1.1923163150893034e-05,1667,0.0029015208115674112,0.0007321587775431908,0.04766262475620905
44,15092,0.8815935510251767,0.0009346340323617033,8.237697723599251e-06,1464,0.0029549612609502127,0.0004127627629515713,0.039355184715266
45,15435,0.9016297680939307,0.0006425608972486711,4.8661793512230876e-06,1297,0.0031772843851774492,0.00010531266229152808,0.032403920271712953
46,15778,0.9216659851626847,0.00040890238915824523,2.620775414964468e-06,1103,0.0025831692103204834,0.00014115040408625704,0.02361267071654107
47,16121,0.9417022022314387,0.00040890238915824523,1.515135786776333e-06,868,0.003007812756108151,0.00026060954340202024,0.017295797175985946
48,16464,0.9617384193001928,0.00040890238915824523,8.189923171763962e-07,587,0.0035354066180465064,3.520900948254073e-05,0.011167543329087294
