step,removed_count,removed_frac,lcc_ratio,pair_ratio,num_components,eff_ratio,cap_in_lcc_ratio,cap_remaining_ratio
0,0,0.0,0.0,0.0,0.0,0.012817507345082637,0.0,0.0
1,1162,0.02000034424000413,0.0009757418152726392,0.0019416014022818335,6.3024677706434975,0.01280622837506695,0.0005691822312862695,0.0
2,2324,0.04000068848000826,0.0013517527134293327,0.0026767507785882185,8.49173716032238,0.012476920758117937,0.0007966836782120424,0.0
3,3486,0.06000103272001239,0.00175107244666855,0.003449411724211219,10.64659100369691,0.014079425100032439,0.0010005027517093605,0.0
4,4648,0.08000137696001652,0.002051958433620974,0.004019043095123095,13.727851252107877,0.014424505372469166,0.0011764071041771918,0.0
5,5810,0.10000172120002065,0.002443552763516801,0.0047559431308215865,15.552607498422901,0.014715024461308944,0.00143094025746982,0.0
6,6972,0.12000206544002479,0.0027689681759416785,0.005356873207540015,17.108112110925628,0.014461974887647944,0.0015766917482880542,0.0
7,8134,0.14000240968002892,0.0032236415584964155,0.006185133281358075,17.780371199724726,0.01450921385431371,0.0017784818739339872,0.0
8,9296,0.16000275392003305,0.0034621447629653956,0.0065953152235838685,19.54649840764326,0.014070943034979074,0.0019271712338253342,0.0
9,10458,0.18000309816003718,0.0036526127715253735,0.006902714028779236,20.128228933515242,0.015001121135232378,0.002024000151584565,0.0
10,11620,0.2000034424000413,0.003667708274980243,0.006877053314369741,20.88992819518535,0.015049192304929956,0.00204346533869938,0.0
11,12782,0.22000378664004544,0.003894896829398372,0.0072387584823670964,22.10998869289625,0.01575474592980776,0.002092304521467283,0.0
12,13944,0.24000413088004957,0.004135790699582347,0.00761429489435988,24.516139581916235,0.015752931593947573,0.002383181152647252,0.0
13,15106,0.2600044751200537,0.004256797921251424,0.007761686830357752,26.773813699209914,0.01709791259553083,0.002533836539115552,0.0
14,16268,0.28000481936005783,0.004671828477297659,0.008409915234320999,27.228852344526018,0.01871385844466181,0.00275751410210798,0.0
15,17430,0.30000516360006196,0.0051787582715243675,0.009212331934010389,28.054894403650867,0.01574068735047616,0.003029067454433541,0.0
16,18592,0.3200055078400661,0.005617022599171986,0.009861804325912774,29.229606565946085,0.016428562204337725,0.0032098663448174667,0.0
17,19754,0.3400058520800702,0.0058073845620301235,0.010059431011787724,29.12816506407501,0.015211162379998214,0.003457229605375761,0.0
18,20916,0.36000619632007436,0.006237330470293323,0.010657538197637465,30.759601752948615,0.016531955269426017,0.0038965011033084344,0.0
19,22078,0.3800065405600785,0.006099776382997386,0.01026784576966031,31.303499804334983,0.017589621077289962,0.004002716428349889,0.0
20,23240,0.4000068848000826,0.00625214181730659,0.010357521391121591,32.35473844740517,0.015102295738565771,0.004065089415248472,0.0
21,24402,0.42000722904008675,0.006423502381585495,0.010448231664268602,33.6342444541274,0.017497116917789452,0.004515848171311048,0.0
22,25564,0.4400075732800909,0.006759509111856608,0.010776924256546597,37.57269620349333,0.013586520888941028,0.004478382838491546,0.0
23,26726,0.460007917520095,0.006595922368459908,0.010299764980604425,38.299361613478645,0.016852457697508736,0.004912520966863943,0.0
24,27888,0.48000826176009914,0.006587247635626932,0.010053230893751406,38.65935333137374,0.015222229388284764,0.005097533395086304,0.0
25,29050,0.5000086060001032,0.007021241927218598,0.010467959858013723,39.39241551364939,0.01311780474155781,0.0055012197043571,0.0
26,30212,0.5200089502401074,0.007001065158793386,0.010161346491660865,38.87936599277313,0.014093537104282548,0.0057492966936903145,0.0
27,31374,0.5400092944801115,0.006708559777831844,0.009464462705699596,38.10907897076496,0.015017376062897549,0.006186913515748664,0.0
28,32536,0.5600096387201157,0.007006537099357925,0.009581005513312736,39.54073848576927,0.014167801873092285,0.006132004767165469,0.0
29,33698,0.5800099829601197,0.006859824297600852,0.009066510221298946,39.41640648258029,0.014331814361478505,0.006279121338529625,0.0
30,34860,0.6000103272001239,0.007353098209785649,0.00937778175204225,41.596879690669105,0.012494871519229412,0.006519183843498232,0.0
31,36022,0.620010671440128,0.00783816651120498,0.009594808283791223,42.37841313687899,0.011614718804661549,0.006962078075837942,0.0
32,37184,0.6400110156801322,0.007314063328616414,0.008545130609447638,42.40546662872605,0.012180678070558603,0.006957673385834667,0.0
33,38346,0.6600113599201363,0.007013326849702638,0.007804382068180178,44.916037225026855,0.010485424215185736,0.007276550036220838,0.0
34,39508,0.6800117041601405,0.006765889248195527,0.0071231257164231475,44.94552258011927,0.010664762185653575,0.0069542218829468155,0.0
35,40670,0.7000120484001445,0.006572815701519231,0.006521374145050939,44.62779851169,0.008643317199296573,0.007078155075498649,0.0
36,41832,0.7200123926401487,0.006648611582584787,0.006186764067371164,42.96093458015074,0.009102089172109583,0.006858089975453246,0.0
37,42994,0.7400127368801528,0.006553566241551694,0.005628724210649318,42.755924735643546,0.007588904038949046,0.007361338398689399,0.0
38,44156,0.760013081120157,0.006950114193037405,0.0054775514279709605,43.07830080214411,0.0069268536420546934,0.0077957148457636774,0.0
39,45318,0.780013425360161,0.00809305563397558,0.005745985941004924,43.26892649465668,0.006383817376423945,0.00920778087623284,0.0
40,46480,0.8000137696001652,0.007864800906317611,0.00498562518109787,44.67974485155485,0.005435550689515522,0.009856215729110123,0.0
41,47642,0.8200141138401693,0.0075274964870036135,0.004129389922516101,43.300913385285654,0.004628272759792129,0.010177848672023619,0.0
42,48804,0.8400144580801735,0.006937228632797589,0.003215687538876406,40.21862628186061,0.003483181237815264,0.011067306669210283,0.0
43,49966,0.8600148023201776,0.0069642461224746575,0.0026520104247900714,35.939610459769845,0.0024915499147468638,0.013356073950624327,0.0
44,51128,0.8800151465601818,0.008225842827778527,0.0021853085449237146,34.997862791890704,0.001871909053585328,0.02590423044289321,0.0
45,52290,0.9000154908001858,0.014001445270268748,0.0021537098922757014,28.14267222564335,0.0014171233785372525,0.06434582021915371,0.0
46,53452,0.92001583504019,0.012452113000926059,0.0013417541676999604,23.052711337280876,0.0007955293491590425,0.07213005804905442,0.0
47,54614,0.9400161792801941,0.005529912879243602,0.0004005631039623767,17.428666041897895,0.0003735851531909496,0.03868601208288738,0.0
48,55776,0.9600165235201983,0.0029335155112947754,8.303744411766942e-05,9.649124312599403,8.654042727454153e-05,0.01134649160361729,0.0
49,56938,0.9800168677602024,0.0008575068284709179,4.518007032551808e-06,2.2711010545549413,1.4106701288675397e-05,0.019301060003083265,0.0
50,58099,1.0,0.0,0.0,0.0,0.0,0.0,0.0
